,date,vix,vixo,vixh,vixl
3660,1995-03-30,12.62,12.59,13.03,12.3
3661,1995-03-30,12.62,12.59,13.03,12.3
3662,1995-03-31,13.37,13.6,13.79,12.95
3663,1995-03-31,13.37,13.6,13.79,12.95
3664,1995-04-03,13.5,12.52,14.09,12.42
3665,1995-04-03,13.5,12.52,14.09,12.42
3666,1995-04-04,12.62,12.24,12.95,11.76
3667,1995-04-04,12.62,12.24,12.95,11.76
3668,1995-04-05,12.96,12.98,13.34,12.73
3669,1995-04-05,12.96,12.98,13.34,12.73
3670,1995-04-06,12.81,11.72,13.22,11.65
3671,1995-04-06,12.81,11.72,13.22,11.65
3672,1995-04-07,12.85,13.14,13.66,12.72
3673,1995-04-07,12.85,13.14,13.66,12.72
3674,1995-04-10,12.79,13.3,13.42,12.62
3675,1995-04-10,12.79,13.3,13.42,12.62
3676,1995-04-11,12.73,12.59,13.6,11.64
3677,1995-04-11,12.73,12.59,13.6,11.64
3678,1995-04-12,12.04,12.29,12.84,11.8
3679,1995-04-12,12.04,12.29,12.84,11.8
3680,1995-04-13,11.48,11.22,11.87,11.1
3681,1995-04-13,11.48,11.22,11.87,11.1
3682,1995-04-17,12.33,11.49,12.89,11.26
3683,1995-04-17,12.33,11.49,12.89,11.26
3684,1995-04-18,12.96,12.21,13.07,12.16
3685,1995-04-18,12.96,12.21,13.07,12.16
3686,1995-04-19,13.09,13.11,14.48,13.09
3687,1995-04-19,13.09,13.11,14.48,13.09
3688,1995-04-20,12.1,12.16,12.94,12.09
3689,1995-04-20,12.1,12.16,12.94,12.09
3690,1995-04-21,11.86,11.21,12.26,10.95
3691,1995-04-21,11.86,11.21,12.26,10.95
3692,1995-04-24,11.92,11.78,12.09,11.55
3693,1995-04-24,11.92,11.78,12.09,11.55
3694,1995-04-25,12.41,11.93,12.53,11.93
3695,1995-04-25,12.41,11.93,12.53,11.93
3696,1995-04-26,12.28,12.78,12.84,12.25
3697,1995-04-26,12.28,12.78,12.84,12.25
3698,1995-04-27,11.93,11.81,12.15,11.71
3699,1995-04-27,11.93,11.81,12.15,11.71
3700,1995-04-28,11.75,11.54,12.37,11.51
3701,1995-04-28,11.75,11.54,12.37,11.51
3702,1995-05-01,12.14,11.21,12.68,11.12
3703,1995-05-01,12.14,11.21,12.68,11.12
3704,1995-05-02,11.88,12.18,12.33,11.78
3705,1995-05-02,11.88,12.18,12.33,11.78
3706,1995-05-03,11.69,11.8,11.82,11.44
3707,1995-05-03,11.69,11.8,11.82,11.44
3708,1995-05-04,12.64,11.46,13.46,11.4
3709,1995-05-04,12.64,11.46,13.46,11.4
3710,1995-05-05,12.06,11.91,12.66,11.82
3711,1995-05-05,12.06,11.91,12.66,11.82
3712,1995-05-08,12.22,11.37,12.37,11.29
3713,1995-05-08,12.22,11.37,12.37,11.29
3714,1995-05-09,12.75,12.26,13.01,12.17
3715,1995-05-09,12.75,12.26,13.01,12.17
3716,1995-05-10,13.08,12.94,13.44,12.81
3717,1995-05-10,13.08,12.94,13.44,12.81
3718,1995-05-11,12.98,13.29,13.59,12.87
3719,1995-05-11,12.98,13.29,13.59,12.87
3720,1995-05-12,11.84,11.2,12.61,11.18
3721,1995-05-12,11.84,11.2,12.61,11.18
3722,1995-05-15,12.38,12.09,12.64,11.78
3723,1995-05-15,12.38,12.09,12.64,11.78
3724,1995-05-16,12.2,12.13,12.65,12.03
3725,1995-05-16,12.2,12.13,12.65,12.03
3726,1995-05-17,12.36,12.28,12.65,12.11
3727,1995-05-17,12.36,12.28,12.65,12.11
3728,1995-05-18,13.13,11.89,13.49,11.89
3729,1995-05-18,13.13,11.89,13.49,11.89
3730,1995-05-19,12.81,12.73,13.6,12.6
3731,1995-05-19,12.81,12.73,13.6,12.6
3732,1995-05-22,11.68,12.22,12.27,11.49
3733,1995-05-22,11.68,12.22,12.27,11.49
3734,1995-05-23,11.55,11.14,11.74,11.05
3735,1995-05-23,11.55,11.14,11.74,11.05
3736,1995-05-24,11.26,10.29,11.85,10.08
3737,1995-05-24,11.26,10.29,11.85,10.08
3738,1995-05-25,11.63,11.76,11.99,11.31
3739,1995-05-25,11.63,11.76,11.99,11.31
3740,1995-05-26,12.2,11.63,12.56,11.63
3741,1995-05-26,12.2,11.63,12.56,11.63
3742,1995-05-30,12.52,12.13,12.97,12.1
3743,1995-05-30,12.52,12.13,12.97,12.1
3744,1995-05-31,12.85,12.49,12.96,12.05
3745,1995-05-31,12.85,12.49,12.96,12.05
3746,1995-06-01,12.21,12.16,12.85,12.12
3747,1995-06-01,12.21,12.16,12.85,12.12
3748,1995-06-02,12.98,12.77,13.31,12.41
3749,1995-06-02,12.98,12.77,13.31,12.41
3750,1995-06-05,13.45,13.5,14.05,13.27
3751,1995-06-05,13.45,13.5,14.05,13.27
3752,1995-06-06,13.0,12.96,13.63,12.91
3753,1995-06-06,13.0,12.96,13.63,12.91
3754,1995-06-07,12.84,13.22,13.99,12.78
3755,1995-06-07,12.84,13.22,13.99,12.78
3756,1995-06-08,12.89,13.01,13.03,12.63
3757,1995-06-08,12.89,13.01,13.03,12.63
3758,1995-06-09,12.76,12.62,13.45,12.36
3759,1995-06-09,12.76,12.62,13.45,12.36
3760,1995-06-12,11.91,12.0,12.72,11.71
3761,1995-06-12,11.91,12.0,12.72,11.71
3762,1995-06-13,11.29,11.35,12.0,11.05
3763,1995-06-13,11.29,11.35,12.0,11.05
3764,1995-06-14,11.29,12.16,12.19,11.01
3765,1995-06-14,11.29,12.16,12.19,11.01
3766,1995-06-15,11.23,11.72,12.05,10.95
3767,1995-06-15,11.23,11.72,12.05,10.95
3768,1995-06-16,10.75,10.36,10.95,10.36
3769,1995-06-16,10.75,10.36,10.95,10.36
3770,1995-06-19,11.21,10.6,11.35,10.6
3771,1995-06-19,11.21,10.6,11.35,10.6
3772,1995-06-20,11.16,11.26,11.47,11.1
3773,1995-06-20,11.16,11.26,11.47,11.1
3774,1995-06-21,11.32,11.52,11.6,11.19
3775,1995-06-21,11.32,11.52,11.6,11.19
3776,1995-06-22,11.44,10.92,11.73,10.88
3777,1995-06-22,11.44,10.92,11.73,10.88
3778,1995-06-23,11.12,11.43,11.51,10.97
3779,1995-06-23,11.12,11.43,11.51,10.97
3780,1995-06-26,11.8,10.98,12.12,10.98
3781,1995-06-26,11.8,10.98,12.12,10.98
3782,1995-06-27,12.37,11.85,12.57,11.66
3783,1995-06-27,12.37,11.85,12.57,11.66
3784,1995-06-28,11.74,12.3,12.41,11.61
3785,1995-06-28,11.74,12.3,12.41,11.61
3786,1995-06-29,11.59,11.59,12.19,11.47
3787,1995-06-29,11.59,11.59,12.19,11.47
3788,1995-06-30,11.38,11.07,11.51,10.75
3789,1995-06-30,11.38,11.07,11.51,10.75
3790,1995-07-03,11.57,11.36,12.55,11.23
3791,1995-07-03,11.57,11.36,12.55,11.23
3792,1995-07-05,12.1,11.86,12.39,11.19
3793,1995-07-05,12.1,11.86,12.39,11.19
3794,1995-07-06,11.52,12.35,12.39,11.43
3795,1995-07-06,11.52,12.35,12.39,11.43
3796,1995-07-07,11.77,11.76,12.11,11.72
3797,1995-07-07,11.77,11.76,12.11,11.72
3798,1995-07-10,12.19,11.19,12.87,10.93
3799,1995-07-10,12.19,11.19,12.87,10.93
3800,1995-07-11,12.25,11.97,13.06,11.87
3801,1995-07-11,12.25,11.97,13.06,11.87
3802,1995-07-12,12.31,12.25,12.75,12.07
3803,1995-07-12,12.31,12.25,12.75,12.07
3804,1995-07-13,12.56,11.13,13.3,10.92
3805,1995-07-13,12.56,11.13,13.3,10.92
3806,1995-07-14,12.08,12.73,12.96,11.99
3807,1995-07-14,12.08,12.73,12.96,11.99
3808,1995-07-17,12.26,12.35,12.69,12.22
3809,1995-07-17,12.26,12.35,12.69,12.22
3810,1995-07-18,12.68,12.55,13.05,12.45
3811,1995-07-18,12.68,12.55,13.05,12.45
3812,1995-07-19,13.49,13.48,15.26,12.99
3813,1995-07-19,13.49,13.48,15.26,12.99
3814,1995-07-20,12.78,13.46,13.8,12.77
3815,1995-07-20,12.78,13.46,13.8,12.77
3816,1995-07-21,12.37,11.94,13.27,11.73
3817,1995-07-21,12.37,11.94,13.27,11.73
3818,1995-07-24,12.55,12.64,12.77,12.39
3819,1995-07-24,12.55,12.64,12.77,12.39
3820,1995-07-25,12.77,12.73,13.05,12.54
3821,1995-07-25,12.77,12.73,13.05,12.54
3822,1995-07-26,13.18,12.85,13.67,12.85
3823,1995-07-26,13.18,12.85,13.67,12.85
3824,1995-07-27,13.18,13.34,13.35,13.02
3825,1995-07-27,13.18,13.34,13.35,13.02
3826,1995-07-28,13.18,13.05,13.82,13.03
3827,1995-07-28,13.18,13.05,13.82,13.03
3828,1995-07-31,13.49,13.22,13.87,13.22
3829,1995-07-31,13.49,13.22,13.87,13.22
3830,1995-08-01,13.56,13.44,14.15,13.39
3831,1995-08-01,13.56,13.44,14.15,13.39
3832,1995-08-02,13.66,13.28,13.98,13.09
3833,1995-08-02,13.66,13.28,13.98,13.09
3834,1995-08-03,13.78,14.46,14.49,13.76
3835,1995-08-03,13.78,14.46,14.49,13.76
3836,1995-08-04,13.21,12.9,13.81,12.83
3837,1995-08-04,13.21,12.9,13.81,12.83
3838,1995-08-07,13.1,13.62,13.99,13.06
3839,1995-08-07,13.1,13.62,13.99,13.06
3840,1995-08-08,13.06,13.25,13.31,13.06
3841,1995-08-08,13.06,13.25,13.31,13.06
3842,1995-08-09,12.75,12.78,13.02,12.6
3843,1995-08-09,12.75,12.78,13.02,12.6
3844,1995-08-10,13.0,12.87,13.35,12.57
3845,1995-08-10,13.0,12.87,13.35,12.57
3846,1995-08-11,12.9,12.45,13.34,12.45
3847,1995-08-11,12.9,12.45,13.34,12.45
3848,1995-08-14,13.24,12.69,14.35,12.67
3849,1995-08-14,13.24,12.69,14.35,12.67
3850,1995-08-15,12.35,12.31,12.76,12.27
3851,1995-08-15,12.35,12.31,12.76,12.27
3852,1995-08-16,12.45,11.6,12.59,11.47
3853,1995-08-16,12.45,11.6,12.59,11.47
3854,1995-08-17,12.13,12.17,12.83,12.09
3855,1995-08-17,12.13,12.17,12.83,12.09
3856,1995-08-18,12.03,11.47,12.27,11.36
3857,1995-08-18,12.03,11.47,12.27,11.36
3858,1995-08-21,13.42,12.08,13.78,11.89
3859,1995-08-21,13.42,12.08,13.78,11.89
3860,1995-08-22,12.6,12.54,12.98,12.43
3861,1995-08-22,12.6,12.54,12.98,12.43
3862,1995-08-23,13.17,11.82,13.37,11.8
3863,1995-08-23,13.17,11.82,13.37,11.8
3864,1995-08-24,12.94,13.31,13.52,12.86
3865,1995-08-24,12.94,13.31,13.52,12.86
3866,1995-08-25,12.33,12.23,12.69,12.11
3867,1995-08-25,12.33,12.23,12.69,12.11
3868,1995-08-28,12.48,12.15,13.2,12.05
3869,1995-08-28,12.48,12.15,13.2,12.05
3870,1995-08-29,12.65,11.68,13.8,11.63
3871,1995-08-29,12.65,11.68,13.8,11.63
3872,1995-08-30,12.03,11.77,12.42,11.74
3873,1995-08-30,12.03,11.77,12.42,11.74
3874,1995-08-31,11.52,11.61,11.95,11.36
3875,1995-08-31,11.52,11.61,11.95,11.36
3876,1995-09-01,11.29,11.15,11.68,10.83
3877,1995-09-01,11.29,11.15,11.68,10.83
3878,1995-09-05,11.65,11.44,12.03,11.28
3879,1995-09-05,11.65,11.44,12.03,11.28
3880,1995-09-06,11.65,10.31,12.08,10.19
3881,1995-09-06,11.65,10.31,12.08,10.19
3882,1995-09-07,11.85,10.65,12.53,10.65
3883,1995-09-07,11.85,10.65,12.53,10.65
3884,1995-09-08,11.16,11.01,11.94,10.49
3885,1995-09-08,11.16,11.01,11.94,10.49
3886,1995-09-11,11.51,11.79,12.09,11.31
3887,1995-09-11,11.51,11.79,12.09,11.31
3888,1995-09-12,11.46,11.67,12.15,11.32
3889,1995-09-12,11.46,11.67,12.15,11.32
3890,1995-09-13,11.35,11.66,12.0,11.18
3891,1995-09-13,11.35,11.66,12.0,11.18
3892,1995-09-14,11.1,11.29,11.93,10.87
3893,1995-09-14,11.1,11.29,11.93,10.87
3894,1995-09-15,11.58,11.13,11.84,11.0
3895,1995-09-15,11.58,11.13,11.84,11.0
3896,1995-09-18,12.34,12.38,12.72,12.3
3897,1995-09-18,12.34,12.38,12.72,12.3
3898,1995-09-19,12.67,12.5,13.31,12.4
3899,1995-09-19,12.67,12.5,13.31,12.4
3900,1995-09-20,12.35,12.75,12.81,12.35
3901,1995-09-20,12.35,12.75,12.81,12.35
3902,1995-09-21,12.5,11.95,13.18,11.89
3903,1995-09-21,12.5,11.95,13.18,11.89
3904,1995-09-22,12.46,12.79,12.94,12.37
3905,1995-09-22,12.46,12.79,12.94,12.37
3906,1995-09-25,13.22,12.33,13.43,12.31
3907,1995-09-25,13.22,12.33,13.43,12.31
3908,1995-09-26,12.9,12.21,13.23,12.08
3909,1995-09-26,12.9,12.21,13.23,12.08
3910,1995-09-27,12.9,12.73,13.95,12.48
3911,1995-09-27,12.9,12.73,13.95,12.48
3912,1995-09-28,12.46,11.72,12.87,11.67
3913,1995-09-28,12.46,11.72,12.87,11.67
3914,1995-09-29,12.74,12.2,13.25,12.09
3915,1995-09-29,12.74,12.2,13.25,12.09
3916,1995-10-02,13.95,12.4,14.37,12.29
3917,1995-10-02,13.95,12.4,14.37,12.29
3918,1995-10-03,14.5,14.52,14.94,14.26
3919,1995-10-03,14.5,14.52,14.94,14.26
3920,1995-10-04,14.86,13.31,15.42,13.31
3921,1995-10-04,14.86,13.31,15.42,13.31
3922,1995-10-05,15.74,14.15,16.29,14.12
3923,1995-10-05,15.74,14.15,16.29,14.12
3924,1995-10-06,13.98,13.45,14.71,13.45
3925,1995-10-06,13.98,13.45,14.71,13.45
3926,1995-10-09,14.85,14.61,15.52,14.58
3927,1995-10-09,14.85,14.61,15.52,14.58
3928,1995-10-10,14.97,14.61,16.47,14.97
3929,1995-10-10,14.97,14.61,16.47,14.97
3930,1995-10-11,14.57,14.74,14.82,14.43
3931,1995-10-11,14.57,14.74,14.82,14.43
3932,1995-10-12,14.24,14.34,14.64,13.66
3933,1995-10-12,14.24,14.34,14.64,13.66
3934,1995-10-13,13.67,13.95,14.39,13.49
3935,1995-10-13,13.67,13.95,14.39,13.49
3936,1995-10-16,14.62,15.04,15.35,14.57
3937,1995-10-16,14.62,15.04,15.35,14.57
3938,1995-10-17,14.03,14.63,14.86,14.03
3939,1995-10-17,14.03,14.63,14.86,14.03
3940,1995-10-18,14.05,12.57,14.56,12.55
3941,1995-10-18,14.05,12.57,14.56,12.55
3942,1995-10-19,13.55,14.38,14.38,13.48
3943,1995-10-19,13.55,14.38,14.38,13.48
3944,1995-10-20,13.46,13.46,13.77,13.13
3945,1995-10-20,13.46,13.46,13.77,13.13
3946,1995-10-23,14.17,14.63,14.7,14.03
3947,1995-10-23,14.17,14.63,14.7,14.03
3948,1995-10-24,13.85,14.01,14.33,13.85
3949,1995-10-24,13.85,14.01,14.33,13.85
3950,1995-10-25,14.49,13.41,14.72,13.39
3951,1995-10-25,14.49,13.41,14.72,13.39
3952,1995-10-26,15.59,14.47,16.99,14.41
3953,1995-10-26,15.59,14.47,16.99,14.41
3954,1995-10-27,14.63,15.79,15.9,14.63
3955,1995-10-27,14.63,15.79,15.9,14.63
3956,1995-10-30,14.26,14.48,14.8,14.25
3957,1995-10-30,14.26,14.48,14.8,14.25
3958,1995-10-31,13.83,13.9,14.08,13.43
3959,1995-10-31,13.83,13.9,14.08,13.43
3960,1995-11-01,13.41,13.98,13.98,13.39
3961,1995-11-01,13.41,13.98,13.98,13.39
3962,1995-11-02,13.19,13.37,13.64,13.09
3963,1995-11-02,13.19,13.37,13.64,13.09
3964,1995-11-03,12.26,12.12,13.08,12.12
3965,1995-11-03,12.26,12.12,13.08,12.12
3966,1995-11-06,12.74,13.09,13.45,12.66
3967,1995-11-06,12.74,13.09,13.45,12.66
3968,1995-11-07,13.05,12.92,13.99,12.78
3969,1995-11-07,13.05,12.92,13.99,12.78
3970,1995-11-08,12.16,12.85,13.03,12.11
3971,1995-11-08,12.16,12.85,13.03,12.11
3972,1995-11-09,12.46,12.35,13.19,12.31
3973,1995-11-09,12.46,12.35,13.19,12.31
3974,1995-11-10,12.97,12.62,13.45,12.61
3975,1995-11-10,12.97,12.62,13.45,12.61
3976,1995-11-13,13.2,13.52,14.1,13.01
3977,1995-11-13,13.2,13.52,14.1,13.01
3978,1995-11-14,13.38,13.77,13.97,13.14
3979,1995-11-14,13.38,13.77,13.97,13.14
3980,1995-11-15,12.95,13.44,13.9,12.94
3981,1995-11-15,12.95,13.44,13.9,12.94
3982,1995-11-16,12.57,12.88,13.01,12.47
3983,1995-11-16,12.57,12.88,13.01,12.47
3984,1995-11-17,12.49,12.61,12.8,12.35
3985,1995-11-17,12.49,12.61,12.8,12.35
3986,1995-11-20,12.37,12.75,13.27,12.17
3987,1995-11-20,12.37,12.75,13.27,12.17
3988,1995-11-21,11.74,11.89,12.34,11.73
3989,1995-11-21,11.74,11.89,12.34,11.73
3990,1995-11-22,11.81,11.91,11.96,11.61
3991,1995-11-22,11.81,11.91,11.96,11.61
3992,1995-11-24,11.87,11.91,12.8,11.81
3993,1995-11-24,11.87,11.91,12.8,11.81
3994,1995-11-27,12.43,10.57,12.7,10.57
3995,1995-11-27,12.43,10.57,12.7,10.57
3996,1995-11-28,11.57,11.94,12.26,11.52
3997,1995-11-28,11.57,11.94,12.26,11.52
3998,1995-11-29,11.65,11.0,11.96,10.93
3999,1995-11-29,11.65,11.0,11.96,10.93
4000,1995-11-30,11.58,10.9,11.92,10.9
4001,1995-11-30,11.58,10.9,11.92,10.9
4002,1995-12-01,11.11,11.12,11.64,11.04
4003,1995-12-01,11.11,11.12,11.64,11.04
4004,1995-12-04,10.66,11.12,11.35,10.06
4005,1995-12-04,10.66,11.12,11.35,10.06
4006,1995-12-05,11.65,11.12,11.98,10.47
4007,1995-12-05,11.65,11.12,11.98,10.47
4008,1995-12-06,12.7,10.84,13.17,10.82
4009,1995-12-06,12.7,10.84,13.17,10.82
4010,1995-12-07,12.74,12.5,13.18,12.14
4011,1995-12-07,12.74,12.5,13.18,12.14
4012,1995-12-08,11.12,12.5,12.67,10.15
4013,1995-12-08,11.12,12.5,12.67,10.15
4014,1995-12-11,11.06,12.14,12.21,10.88
4015,1995-12-11,11.06,12.14,12.21,10.88
4016,1995-12-12,10.63,10.38,11.34,10.07
4017,1995-12-12,10.63,10.38,11.34,10.07
4018,1995-12-13,10.36,11.51,11.51,10.15
4019,1995-12-13,10.36,11.51,11.51,10.15
4020,1995-12-14,11.07,10.67,11.44,10.27
4021,1995-12-14,11.07,10.67,11.44,10.27
4022,1995-12-15,11.44,11.22,12.22,11.12
4023,1995-12-15,11.44,11.22,12.22,11.12
4024,1995-12-18,14.55,11.22,14.86,11.02
4025,1995-12-18,14.55,11.22,14.86,11.02
4026,1995-12-19,13.16,15.42,15.42,13.11
4027,1995-12-19,13.16,15.42,15.42,13.11
4028,1995-12-20,12.2,11.84,12.34,11.11
4029,1995-12-20,12.2,11.84,12.34,11.11
4030,1995-12-21,10.77,13.01,13.01,10.65
4031,1995-12-21,10.77,13.01,13.01,10.65
4032,1995-12-22,11.51,11.29,11.58,10.97
4033,1995-12-22,11.51,11.29,11.58,10.97
4034,1995-12-26,11.49,11.72,11.87,11.48
4035,1995-12-26,11.49,11.72,11.87,11.48
4036,1995-12-27,11.98,11.24,12.65,11.19
4037,1995-12-27,11.98,11.24,12.65,11.19
4038,1995-12-28,12.25,11.91,12.37,11.9
4039,1995-12-28,12.25,11.91,12.37,11.9
4040,1995-12-29,12.52,12.59,13.14,12.31
4041,1995-12-29,12.52,12.59,13.14,12.31
4042,1996-01-02,12.19,13.39,13.39,12.19
4043,1996-01-02,12.19,13.39,13.39,12.19
4044,1996-01-03,12.1,11.53,12.29,11.45
4045,1996-01-03,12.1,11.53,12.29,11.45
4046,1996-01-04,13.78,11.24,14.23,11.23
4047,1996-01-04,13.78,11.24,14.23,11.23
4048,1996-01-05,13.58,14.02,14.74,13.55
4049,1996-01-05,13.58,14.02,14.74,13.55
4050,1996-01-08,13.11,14.02,13.22,12.44
4051,1996-01-08,13.11,14.02,13.22,12.44
4052,1996-01-09,15.21,13.04,15.48,13.04
4053,1996-01-09,15.21,13.04,15.48,13.04
4054,1996-01-10,16.4,16.55,16.87,15.65
4055,1996-01-10,16.4,16.55,16.87,15.65
4056,1996-01-11,14.69,15.76,16.1,14.62
4057,1996-01-11,14.69,15.76,16.1,14.62
4058,1996-01-12,14.23,14.28,15.0,14.15
4059,1996-01-12,14.23,14.28,15.0,14.15
4060,1996-01-15,14.99,14.12,15.13,14.03
4061,1996-01-15,14.99,14.12,15.13,14.03
4062,1996-01-16,14.09,14.62,15.33,14.09
4063,1996-01-16,14.09,14.62,15.33,14.09
4064,1996-01-17,14.25,14.0,14.31,13.55
4065,1996-01-17,14.25,14.0,14.31,13.55
4066,1996-01-18,13.58,13.72,14.36,13.54
4067,1996-01-18,13.58,13.72,14.36,13.54
4068,1996-01-19,12.7,13.55,13.57,12.59
4069,1996-01-19,12.7,13.55,13.57,12.59
4070,1996-01-22,13.34,12.88,13.53,12.52
4071,1996-01-22,13.34,12.88,13.53,12.52
4072,1996-01-23,13.56,13.56,13.67,13.32
4073,1996-01-23,13.56,13.56,13.67,13.32
4074,1996-01-24,12.54,12.92,12.99,12.5
4075,1996-01-24,12.54,12.92,12.99,12.5
4076,1996-01-25,12.94,12.31,12.99,12.28
4077,1996-01-25,12.94,12.31,12.99,12.28
4078,1996-01-26,12.0,12.64,12.65,11.91
4079,1996-01-26,12.0,12.64,12.65,11.91
4080,1996-01-29,12.19,12.07,12.34,12.05
4081,1996-01-29,12.19,12.07,12.34,12.05
4082,1996-01-30,12.42,11.45,12.42,11.39
4083,1996-01-30,12.42,11.45,12.42,11.39
4084,1996-01-31,12.53,12.37,13.04,12.35
4085,1996-01-31,12.53,12.37,13.04,12.35
4086,1996-02-01,12.65,11.44,12.87,11.11
4087,1996-02-01,12.65,11.44,12.87,11.11
4088,1996-02-02,13.23,12.51,13.48,12.42
4089,1996-02-02,13.23,12.51,13.48,12.42
4090,1996-02-05,13.46,13.79,14.04,13.37
4091,1996-02-05,13.46,13.79,14.04,13.37
4092,1996-02-06,14.59,13.99,14.68,13.51
4093,1996-02-06,14.59,13.99,14.68,13.51
4094,1996-02-07,14.11,14.29,14.77,14.04
4095,1996-02-07,14.11,14.29,14.77,14.04
4096,1996-02-08,13.89,13.96,14.11,13.43
4097,1996-02-08,13.89,13.96,14.11,13.43
4098,1996-02-09,14.63,14.27,15.4,14.17
4099,1996-02-09,14.63,14.27,15.4,14.17
4100,1996-02-12,14.69,14.53,14.99,14.43
4101,1996-02-12,14.69,14.53,14.99,14.43
4102,1996-02-13,14.94,14.53,15.42,14.61
4103,1996-02-13,14.94,14.53,15.42,14.61
4104,1996-02-14,15.59,15.02,15.6,14.68
4105,1996-02-14,15.59,15.02,15.6,14.68
4106,1996-02-15,16.13,15.7,16.31,15.64
4107,1996-02-15,16.13,15.7,16.31,15.64
4108,1996-02-16,15.37,14.93,16.35,14.93
4109,1996-02-16,15.37,14.93,16.35,14.93
4110,1996-02-20,16.8,16.23,17.18,16.17
4111,1996-02-20,16.8,16.23,17.18,16.17
4112,1996-02-21,14.47,15.53,15.56,14.47
4113,1996-02-21,14.47,15.53,15.56,14.47
4114,1996-02-22,14.56,14.14,14.57,14.0
4115,1996-02-22,14.56,14.14,14.57,14.0
4116,1996-02-23,14.78,14.93,15.81,14.64
4117,1996-02-23,14.78,14.93,15.81,14.64
4118,1996-02-26,16.38,15.47,16.39,15.44
4119,1996-02-26,16.38,15.47,16.39,15.44
4120,1996-02-27,16.63,16.51,17.03,16.45
4121,1996-02-27,16.63,16.51,17.03,16.45
4122,1996-02-28,16.72,15.51,16.84,15.36
4123,1996-02-28,16.72,15.51,16.84,15.36
4124,1996-02-29,17.04,16.88,17.39,16.37
4125,1996-02-29,17.04,16.88,17.39,16.37
4126,1996-03-01,16.72,17.13,17.92,16.67
4127,1996-03-01,16.72,17.13,17.92,16.67
4128,1996-03-04,16.67,16.78,17.03,16.2
4129,1996-03-04,16.67,16.78,17.03,16.2
4130,1996-03-05,16.1,16.64,16.68,16.1
4131,1996-03-05,16.1,16.64,16.68,16.1
4132,1996-03-06,16.56,16.03,16.58,16.03
4133,1996-03-06,16.56,16.03,16.58,16.03
4134,1996-03-07,16.49,16.85,17.1,16.41
4135,1996-03-07,16.49,16.85,17.1,16.41
4136,1996-03-08,20.7,18.86,21.36,17.5
4137,1996-03-08,20.7,18.86,21.36,17.5
4138,1996-03-11,19.4,17.34,21.26,17.29
4139,1996-03-11,19.4,17.34,21.26,17.29
4140,1996-03-12,19.09,18.37,19.81,18.22
4141,1996-03-12,19.09,18.37,19.81,18.22
4142,1996-03-13,18.13,18.52,18.87,18.02
4143,1996-03-13,18.13,18.52,18.87,18.02
4144,1996-03-14,16.93,17.79,18.2,16.93
4145,1996-03-14,16.93,17.79,18.2,16.93
4146,1996-03-15,16.54,15.15,17.1,14.98
4147,1996-03-15,16.54,15.15,17.1,14.98
4148,1996-03-18,17.31,16.5,17.39,16.49
4149,1996-03-18,17.31,16.5,17.39,16.49
4150,1996-03-19,18.35,16.93,18.42,16.81
4151,1996-03-19,18.35,16.93,18.42,16.81
4152,1996-03-20,18.66,18.3,19.45,18.28
4153,1996-03-20,18.66,18.3,19.45,18.28
4154,1996-03-21,17.74,18.36,18.36,17.58
4155,1996-03-21,17.74,18.36,18.36,17.58
4156,1996-03-22,17.05,17.41,17.42,16.93
4157,1996-03-22,17.05,17.41,17.42,16.93
4158,1996-03-25,17.84,17.13,17.98,17.12
4159,1996-03-25,17.84,17.13,17.98,17.12
4160,1996-03-26,17.8,18.23,18.26,17.66
4161,1996-03-26,17.8,18.23,18.26,17.66
4162,1996-03-27,17.89,17.31,18.3,17.31
4163,1996-03-27,17.89,17.31,18.3,17.31
4164,1996-03-28,18.16,17.8,18.32,17.68
4165,1996-03-28,18.16,17.8,18.32,17.68
4166,1996-03-29,18.88,18.25,18.88,18.03
4167,1996-03-29,18.88,18.25,18.88,18.03
4168,1996-04-01,17.9,18.42,18.71,17.88
4169,1996-04-01,17.9,18.42,18.71,17.88
4170,1996-04-02,16.45,16.98,17.34,16.27
4171,1996-04-02,16.45,16.98,17.34,16.27
4172,1996-04-03,16.33,16.36,16.56,16.16
4173,1996-04-03,16.33,16.36,16.56,16.16
4174,1996-04-04,16.18,16.15,16.2,15.89
4175,1996-04-04,16.18,16.15,16.2,15.89
4176,1996-04-08,18.72,16.15,20.78,18.15
4177,1996-04-08,18.72,16.15,20.78,18.15
4178,1996-04-09,17.32,16.96,17.42,16.96
4179,1996-04-09,17.32,16.96,17.42,16.96
4180,1996-04-10,20.22,17.79,20.46,17.52
4181,1996-04-10,20.22,17.79,20.46,17.52
4182,1996-04-11,19.65,19.41,21.09,19.23
4183,1996-04-11,19.65,19.41,21.09,19.23
4184,1996-04-12,17.38,18.69,18.73,17.31
4185,1996-04-12,17.38,18.69,18.73,17.31
4186,1996-04-15,16.83,17.54,17.54,16.82
4187,1996-04-15,16.83,17.54,17.54,16.82
4188,1996-04-16,16.45,16.51,16.56,16.21
4189,1996-04-16,16.45,16.51,16.56,16.21
4190,1996-04-17,17.07,16.5,17.3,16.36
4191,1996-04-17,17.07,16.5,17.3,16.36
4192,1996-04-18,16.41,16.69,17.06,16.24
4193,1996-04-18,16.41,16.69,17.06,16.24
4194,1996-04-19,15.12,14.56,15.4,14.3
4195,1996-04-19,15.12,14.56,15.4,14.3
4196,1996-04-22,15.38,14.76,15.7,14.76
